656	2152571	2	1	1	1	1	1	1	1	1
627	2152571	2	1	1	1	1	1	1	1	1
621	2152571	2	1	1	1	1	1	1	1	1
639	2152571	2	1	1	1	1	1	1	1	1
636	2152571	2	1	1	1	1	1	1	1	1
698	2152571	2	1	1	1	1	1	1	1	1
649	2152571	2	1	1	1	1	1	1	1	1
664	2152571	2	1	1	1	1	1	1	1	1
635	2152571	2	1	1	1	1	1	1	1	1
657	2152571	2	1	1	1	1	1	1	1	1
629	2152571	2	1	1	1	1	1	1	1	1
647	2152571	2	1	1	1	1	1	1	1	1
644	2152571	2	1	1	1	1	1	1	1	1
672	2152571	2	1	1	1	1	1	1	1	1
643	2152571	2	1	1	1	1	1	1	1	1
665	2152571	2	1	1	1	1	1	1	1	1
655	2152571	2	1	1	1	1	1	1	1	1
637	2152571	2	1	1	1	1	1	1	1	1
652	2152571	2	1	1	1	1	1	1	1	1
680	2152571	2	1	1	1	1	1	1	1	1
651	2152571	2	1	1	1	1	1	1	1	1
663	2152571	2	1	1	1	1	1	1	1	1
673	2152571	2	1	1	1	1	1	1	1	1
645	2152571	2	1	1	1	1	1	1	1	1
688	2152571	2	1	1	1	1	1	1	1	1
660	2152571	2	1	1	1	1	1	1	1	1
659	2152571	2	1	1	1	1	1	1	1	1
696	2152571	2	1	1	1	1	1	1	1	1
681	2152571	2	1	1	1	1	1	1	1	1
671	2152571	2	1	1	1	1	1	1	1	1
668	2152571	2	1	1	1	1	1	1	1	1
653	2152571	2	1	1	1	1	1	1	1	1
689	2152571	2	1	1	1	1	1	1	1	1
679	2152571	2	1	1	1	1	1	1	1	1
667	2152571	2	1	1	1	1	1	1	1	1
676	2152571	2	1	1	1	1	1	1	1	1
661	2152571	2	1	1	1	1	1	1	1	1
687	2152571	2	1	1	1	1	1	1	1	1
697	2152571	2	1	1	1	1	1	1	1	1
675	2152571	2	1	1	1	1	1	1	1	1
695	2152571	2	1	1	1	1	1	1	1	1
684	2152571	2	1	1	1	1	1	1	1	1
669	2152571	2	1	1	1	1	1	1	1	1
683	2152571	2	1	1	1	1	1	1	1	1
692	2152571	2	1	1	1	1	1	1	1	1
677	2152571	2	1	1	1	1	1	1	1	1
691	2152571	2	1	1	1	1	1	1	1	1
685	2152571	2	1	1	1	1	1	1	1	1
699	2152571	2	1	1	1	1	1	1	1	1
693	2152571	2	1	1	1	1	1	1	1	1
